2064	location1 in surrey is a lovely place	location1	price	None
2065	you would likely have to share a bedsit first of all you need a student visa- you need to go to the uk immigration and visa site and read the rules and the procedure quickest drive is location1 to location2	location1	price	None
2066	whereas , the parents would say that they are surrey , location1 and essex respectively	location1	price	None
2067	at the opening to location1 , there is a sculpture commemorating the weavers and spinners that used to live and work there ( but are no more )	location1	price	None
2068	some parts of location1 are very nice and fashionable but therefore pricey	location1	price	Negative
2069	location1 is better that location1	location1	price	None
206	you will love the location1	location1	price	None
2070	i hope you could tell me about areas at the outskirts of the london ( location1 for example ) quieter and less expensive	location1	price	Positive
2071	do n't know much about location1	location1	price	None
2072	sorry babe , that ' s not how it works here location1 around location2	location1	price	None
2073	i live in location1 but am preparing to move out reluctantly because it is so expensive	location1	price	Negative
2074	i live in location1 which is one of the cheapest parts of londonif not the cheapest	location1	price	Positive
2075	the whole location1 area has been rocketing upmarket ever since the new british library moved there	location1	price	None
2076	i really do n't think that location1 is a good comparison though location1 ' s a great place to live	location1	price	None
2077	i would go for location1 myself though if you can afford it	location1	price	Negative
2078	any where but location1 , its rough and dangerous	location1	price	None
2079	location1 is a good part of london to be going to uni	location1	price	None
207	another nice little town close to location2 is location1	location1	price	None
2080	jack straw lives in location1	location1	price	None
2081	location1 is about as cosmopolitan as it gets	location1	price	None
2082	location1 ' s alright , all the people i have met from there have been very friendly and the area ' s not too bad	location1	price	None
2083	location1~ cute villagey area , where loads of celebs live ; very sweet shops , cafes etc	location1	price	None
2084	location1 is not dangerous but it is an ugly jumble of concrete with no character	location1	price	None
2085	the cheapest area is probably the area around location1	location1	price	Positive
2086	areas that i dont feel quite so safe in places like location1	location1	price	None
2087	location1 is a pleasent , up-market , vibrant , cosmopolitan , young professional area	location1	price	None
2088	as for location1	location1	price	None
2089	i do n't know location2 but location1 has some very affordable properties if your renting or buying	location1	price	Positive
208	off course location1 is most safest place of central london	location1	price	None
2090	the crime rate is high and someone just got killed in location1 recently , so i would n't if i was you	location1	price	None
2091	modern flats like in the location1 or old houses	location1	price	None
2092	try somewhere round location1	location1	price	None
2093	goldsmiths is an excellent uni : d but as has been said above , location1 is a bit of a skank area	location1	price	None
2094	i have lived in location1 in the past and that ' s quite nice but no train links	location1	price	None
2095	is location2 , location1 in london a good and safe area	location1	price	None
2096	the connections to central london are also very good if you live next to the location1 station	location1	price	None
2097	location1 is probably slightly cheaper	location1	price	Positive
2098	org/wiki/london boro location1 is in the ' east end ' 	location1	price	None
2099	tel : 020 77270033 mobile : 0788 1872799 email : email : nearest tube station is location1	location1	price	None
209	another option is location1 which is very central and has tons of clubs/bars within walking distance of each other	location1	price	None
20	nw 5 . location1	location1	price	None
2100	this next link gets you the crime stats for london uk ignore the other person location1 is indeed a place	location1	price	None
2101	location1on one of the side roads off the high streetevery time	location1	price	None
2102	there are rivalries between the kids that go to secondary school etc location1 station in south london	location1	price	None
2103	-if you were situated in location1 , would it really be possible to be able to get into an agency in london , although they are the best ones	location1	price	None
2104	you can look around the website to get an idea of what ' s available location1 , london	location1	price	None
2105	location1 is a small area in london	location1	price	None
2106	so firstly , location1	location1	price	None
2107	location1 is pretty rough but being a northerner i think most of london is dangerous	location1	price	None
2108	the horseshoe , 24 location1 close , ec1r 0ag	location1	price	None
2109	( nuff said ) royal observatory location1 ( being extended at the moment but still open )	location1	price	None
210	fortismere is a good school in the location1 area , wood house a good sixth form college	location1	price	None
2110	but i also recommend location1 , it ' s very nice and that ' s where a high proportion of canadians live	location1	price	None
2111	plenty of variety but depends a lot on which part of location1 you choose to live in	location1	price	None
2112	my goodness , you are in for a shock if you ' ve only lived in a small village generally , location1 is your best bet	location1	price	None
2113	you could try somewhere like location1not too far out but not too expensive	location1	price	Positive
2114	location1 has quite an `` arty `` and bohemian reputation these days	location1	price	None
2115	just saying location1 is a bit like saying `` is dublin nice ``	location1	price	None
2116	i also like location1	location1	price	None
2117	location1 is too far from anywhere of value	location1	price	None
2118	try looking for places away from the station though ie towards location1 tube and goodge street tube location2 is a perfect place for students to live	location1	price	None
2119	commutingstick to location1 and you can either drive it or catch the district line into location1	location1	price	None
211	at least in location1 etc there is alot of violence	location1	price	None
2120	i agree about location1 and location2	location1	price	None
2121	location1 is another nice though expensive neighbourhood much like rosedale	location1	price	Negative
2122	location1 is just plain bad value for moneyit ' s a nice enough area , but you ' d pay the same money for a shoebox there as what you ' d pay for a good room in other places	location1	price	Negative
2123	location1 is lovely and it looks over location2	location1	price	None
2124	location1 is the place for you i think i will be moving to london in a month or so on my own	location1	price	None
2125	) if you can afford to be close to london consider location1 , its probably the nicest area within spitting distance of london	location1	price	Negative
2126	seriously personally , i do n't like location1	location1	price	None
2127	you can travel into central london on the dlr easily from al over location1 and there are night buses all night to take you back	location1	price	None
2128	parts of location1 are high crime areas	location1	price	None
2129	location1 is very desirable area as it is so close to the centrebut it is expensive	location1	price	Negative
212	location1 shops , tube station , nice houses , near north circular and m11 generally good area	location1	price	None
2130	london location1 is pretty poor , too	location1	price	None
2131	( avoid location1 )	location1	price	None
2132	i ' m a fan of location1 though	location1	price	None
2133	other places which are now part of london , such as location2 , location1 etc etc , were little more than small villages or hamlets	location1	price	None
2134	location1 is probably a bit ` edgier '  with more artists and students , and a greater mix of ethnic shops and individual bars and cafes , rather than say chains or high street names	location1	price	None
2135	i know location2 extremely welli used to live in location1 , the next suburb to it	location1	price	None
2136	you ' re probably going to have to pay in excess of 900 a month for a studio flat to live in that sort of location ( location1 is a 45 minute commute outside of the london , hence why it is cheaper )	location1	price	Positive
2137	for example , there are many immigrants living around location1 , in the london borough of location2	location1	price	None
2138	they are expensive areas , as is location1	location1	price	Negative
2139	agree with location2 i ca n't understand the thumbs down for location1 , that area is having lots of money thrown at it right now	location1	price	None
213	i ' m sorry my dear but if you want more affordable than the areas you have mentioned , you are looking at areas like location1	location1	price	Negative
2140	from the list maybe location1 would be good	location1	price	None
2141	as far as i know if you ' re looking for low crime rates , location1 is not really an option	location1	price	None
2142	location1 will be ok , but like i said , any part of any london can be a danger	location1	price	None
2143	way back in c1966 i knew a guy from location1 who was then 108 . his victorian london accent was almost country in it ' s style	location1	price	None
2144	an area like location1 is very residential and leafy	location1	price	None
2145	it does n't matter which side location1 is safe i go to school there and ive never had a problem in location1	location1	price	None
2146	i should also have mentioned that from december , south east trains will be running very fast services from location1 into st pancras international	location1	price	None
2147	i ' ve never lived in location1 but know it reasonably well and would say it ' s an ok place to live	location1	price	None
2148	that limits you to the area around location1	location1	price	None
2149	this also caused location1 to cease to exist as an administrative county , as the new greater london had swallowed it	location1	price	None
214	id love to live in the location1 area , it looks so nice and clean and transport is great in there	location1	price	None
2150	location1 is quite up and coming	location1	price	None
2151	you might try finding somewhere within bus/cycling distance of location2 to remove one of the commutes , then on the train/district line too to get you into bankso that could be any of the areas on the mainline into location1	location1	price	None
2152	all this is really easy to look up yourself look at a map se london yuck i guess you mean the location1 area	location1	price	None
2153	umm location1	location1	price	None
2154	directions from the hall : facing location1 , turn right on location2 road	location1	price	None
2155	if you had been born where you were about 100 years earlier , you would not be a londoner , but a location1 boylocation1 the county , no longer exists , except as an addition to an address	location1	price	None
2156	location1 common	location1	price	None
2157	location1 is n't `` moving to london `` location1 is not london , it ' s not cheap	location1	price	Negative
2158	never mind central , if you want fun go further south and live in location1	location1	price	None
2159	location1 a decent neighbourhood with plenty of great bars , a famous market ( portobello ) and enough restaurants , shops and transport options to keep you happy	location1	price	None
215	goths , punk , rocks , pubs , countless music venues , and loads of food 188 location1	location1	price	None
2160	location1 , its in southeast london	location1	price	None
2161	location1 is nice too my partner and i are thinking of moving to london	location1	price	None
2162	it ' s like a country village location1 is where i live	location1	price	None
2163	location1 just saying , it ' s too expensive	location1	price	Negative
2164	( and really confusing too my latest graduation ceremony was in the location1 centre	location1	price	None
2165	location1 is an lebanese/arab ghetto	location1	price	None
2166	also stayed in a hostel near location1 station which was fairly central , ca n't remember what it was called tho , think it was a well known one tho	location1	price	None
2167	west : basically the whole location1	location1	price	None
2168	there are better suburbs , location1 has become very multi ethnic and unfortunatly crime has risen	location1	price	None
2169	i live in location1 and i like it very much	location1	price	None
216	good luck and god bless location1 has more restaurants and cafes and has more of an `` urban town ' ' feel but the three are very close-	location1	price	None
2170	i ' m living in location1 at the moment and am extremely unhappy , the area is a bit scary at night and need to move asap	location1	price	None
2171	location1 is a noisy area with lots of traffic , but is predominantly safe	location1	price	None
2172	but you get the best of both worlds with leafy location1 10 mins walk in one direction and non-stop location1 in the other were ever u can find a place with your budget	location1	price	None
2174	or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like location1 and location2 have established art and craft reputations	location1	price	None
2175	driving into location1 and the london is awful , there is a congestion charge and parking is extremely expensive	location1	price	None
2176	then , some of the alternative areas such as location1 are just downright dangerous	location1	price	None
2177	you would be better off looking at places around location1 maybe	location1	price	None
2178	location1 has good restaurants and bars	location1	price	None
2179	i have now moved to location1 and havent had any problems there either	location1	price	None
217	location1 in surrey ticks all your boxes , i just hope you have deep pockets as it ' s also one of the most expensive areas of the uk	location1	price	Negative
2180	location1 , for example , is very sterile and uh , businesslike	location1	price	None
2181	millionaire ' s row , location2 or location1	location1	price	None
2182	to get to other side of the river you have to use the tunnel or ferry to location1	location1	price	None
2183	location1 is a good place to live , convenients , safe , lots of pubs/bars/cafes and restaurants , shops	location1	price	None
2184	- my friend will be working near location1 / embankment	location1	price	None
2185	location1 like all suburbs of london it has its fair share of problems with crime and immigration	location1	price	None
2186	i live in a place called location1 which is north-east london on the essex border	location1	price	None
2187	personally , i would live south of location1 in location1	location1	price	None
2188	location1 has everything from house clubs to underground 1920s cocktail lounges	location1	price	None
2189	i found a map through google which shows you the actual area : the london is the area east of ' the location1 ' 	location1	price	None
218	i also agree with humpty with location1 being the safest but most expensive	location1	price	Negative
2190	but all across location1 there are very nice suburbs , too many to mention	location1	price	None
2191	i lived in london for 57 years and the only time i was attacked was in posh old location1	location1	price	None
2192	here are some links to photos taken around location1 : it has quite a rural feel to it parts	location1	price	None
2193	the best are of london is south west u hav places like location1 which is relly nice	location1	price	None
2194	also if you choose to live in the southend area , from location1 you have the commuter coach service x1 , that is operated by stephenson	location1	price	None
2195	location1 is good	location1	price	None
2196	when thinking about this i was confused because this implies that location1 is in an area between london and kent	location1	price	None
2197	but your best bet is to come down to happy ole location1 and take a long walk round the area and see what you think yourself : )	location1	price	None
2198	i like location1 and location2 hi , it really does depend on the kind of budget you are working to and the type of area you want to live in	location1	price	None
2199	avoid areas of location1	location1	price	None
219	i do n't know about clanricarde gardens , but location1 is pretty safe , and it ' s easy to get to place via the tube	location1	price	None
21	north of the river thames from the river lea in the east to the river colne in the west was the county of location1	location1	price	None
2200	it is a very big place and location1 costs more than location1	location1	price	Negative
2201	i have worked in location1 and i also live there now	location1	price	None
2202	location1 is a nice area but probably a bit far away	location1	price	None
2203	location1 is less expensive but it ' s also not as nice as west london	location1	price	Positive
2204	there are some information i found for your reference : it ' s about some nice places to live in location1 , and how to invest in location1 , hope it will help you	location1	price	None
2205	location1 and areas in zone 1 and 2 are in london , not the suburbs	location1	price	None
2206	you should maybe try location1 for convenience of travel and because of 2012 olympics	location1	price	None
2207	or try the rural parts of essex , not the london part lol location1 is quite expensive	location1	price	Negative
2208	try location1 or nearby	location1	price	None
2209	location1 is an urban ( london ) county is it not	location1	price	None
220	i live in greater london ( originally from kent ) and will have to commute to london location1 for work soon	location1	price	None
2210	i was in location1 this morning to take back my library books and it was no different from when i was last in there	location1	price	None
2211	i prefer to live in a norma area with normal people i am 22 and live in location1 which i would call southeast london , and so do all of my mates	location1	price	None
2213	) and location1 also have lots of flat-shares and good transport links	location1	price	None
2214	i know london well but i ' m not overly familiar with the location1 area as a whole	location1	price	None
2215	location1 , down south , ditto	location1	price	None
2216	the pet cemetary at location1 is another touching little place , not open to the public but you can glimpse it through the hedges and railings	location1	price	None
2217	location1 is very cosmopolitan , busy and expensive	location1	price	Negative
2219	i would say location1 but it may exceed your budget by a little but it is worth the move	location1	price	Negative
221	location1 is nice during the day with nice flowers	location1	price	None
2220	location1 is so nice	location1	price	None
2221	location1 also has cool , unique shops : you can easily spend a day eating , shopping , then clubbing there	location1	price	None
2222	places in location1 are alos nice	location1	price	None
2223	location1 has lots of open spaces but is expensive	location1	price	Negative
2224	disavantages some areas have gun crime high robbery and theft of vehivles in areas like location1	location1	price	None
2225	why would u wan na live in location1 that place is a dump , too many scums ( gangs ) who wan na rob people and cause trouble	location1	price	None
2226	location1 a sort of average london suburb ; very racially mixed ; therefore has excellent ethnic restaurants ; there is a shopping centre with the usual stores	location1	price	None
2227	sorry forgot to mention the ones in location1 are in the stay bridge suites within the holiday inn overlooking the olympic village	location1	price	None
2228	location1 is lovely but it ' s not convenient	location1	price	None
2229	i had a day trip to location1 last year , my partner and me did not see a black face all day -	location1	price	None
222	i do like location1 , but it is definitely less safe than kirby street	location1	price	None
2230	in fact i ca n't think of any where better fo you lo live then location1	location1	price	None
2231	any area in location1 is expensive but you can move outwards to areas like location2	location1	price	Negative
2232	i would n't want to live in a council estate in location1	location1	price	None
2233	nobody speaks english , you are twice as likely to get pickpocketed in central london than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( location2 location1 eastham ) etc , so all in all is london really worthy of the hype	location1	price	None
2234	location1 itself is rich mans land but i dont want to be living in the next bradistan either in the surrounding places like sheperds bush which is suposed to be like spot the white man	location1	price	Negative
2235	like it or not location1 is an important transiting hub , the busiest in the world	location1	price	None
2236	location1 is one hi , zone 1-2 is very big , and each area has its own characteristic	location1	price	None
2237	festivals and book fair on location1 all the time	location1	price	None
2238	location1 is primarily a commercial area with lots of banks and law firms and most of the residents are older bankers and lawyers	location1	price	None
2239	the location1 area is alot cheaper although it has alot of rougher areas and a fairly high crime rateknife and gang crime mostly	location1	price	Positive
223	again , more towards the outer edges/boarders of location1	location1	price	None
2240	there are many deprived areas of london , location1 being the worst by the way in location2	location1	price	None
2241	there are lots of dlr stops on the location1 to the south of location2	location1	price	None
2242	location1 has a very large student population because of the university so you will see a lot more of them than the dodgy people	location1	price	None
2243	boroughs such as location1 border the county of kent but are deemed ' inner london '  due to socio-economic reasons , and feel to all londoners as part of london	location1	price	None
2244	i live in location1 and it ' s not all ' grotty ' 	location1	price	None
2245	location1 has some fine georgian architecture , good shops and markets and less than an hour to location1	location1	price	None
2246	location1 x	location1	price	None
2247	me and my partner are moving to location1 because im in uni there and he just got a job at location2	location1	price	None
2248	i found a hotel ( the bonnington near location1 ) that seemed nice ( four stars ) and convenient	location1	price	None
2249	location1 , i mean come on they can just about afford 8 holidays a year the paupers	location1	price	None
224	location1 is nice but youd need to look around for a decent priced place to live tickets : thursday 14th august @ seone rough hill the uks largest student events company are throwing the biggest a-level results party in history	location1	price	Negative
2250	i do n't live in location1 , but i am a south londoner	location1	price	None
2251	for stonehenge you would have to go to salisbury ( train from london location1 ) and ask about a bus	location1	price	None
2252	living near to location1 would be very cool	location1	price	None
2253	actually location1 is nice , multicultural and you get to meet all sorts of people	location1	price	None
2254	new skyscrapers to be built at location1 including the riverside south towers , the heron quays west double-skyscraper development and the north quay project , consisting of three towers	location1	price	None
2255	the nearest tube to the lyceum theatre is location2 , which is direct on the piccadilly line from location1	location1	price	None
2256	we go around 3-4 times a year and never have nothing to do and we never get sick of a walk around location1	location1	price	None
2257	so , please do n't think we are being ignorant , try location1	location1	price	None
2258	i have lived for 10 years in location1 and have never witnessed any trouble	location1	price	None
225	see listings at after the trains stop running you can catch the n87 night bus from trafalgar square ( location2 ) in central london to location1	location1	price	None
2260	location2 , where henry ford put in a massive amount of housing in the location1 estate	location1	price	None
2261	i think the best area in london to live for being both cheap and safe is location1	location1	price	Positive
2262	know people in location1 ' s affordable and decent and close to decent places	location1	price	Positive
2263	location1 is a good area so relax and enjoy it	location1	price	None
2264	location1 is a middle-class suburb	location1	price	None
2265	however , location1 is a really nice borough	location1	price	None
2266	location1 good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	location1	price	Positive
2267	i ' m looking to move to location1 or somewhere near there	location1	price	None
2268	the postal address is still location1 , essex	location1	price	None
2269	location1 is further out , but has much better tube/dlr/rail connections	location1	price	None
226	seven dials in location1 is a maze of little streets , vintage shops , hip cafes and theatres	location1	price	None
2270	east lodge lane , location1	location1	price	None
2271	also location1 has a train station to but not london underground but national rail which can take you to location2	location1	price	None
2272	location1 is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	location1	price	None
2273	i ' ve never been to location1due to its reputation , mostly	location1	price	None
2274	naval museum and cutty sark at location1	location1	price	None
2275	there are some nice areas around location1 near brunel university	location1	price	None
2276	location1 is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire uk	location1	price	Positive
2277	site featurerandom , roving webcam photos of location1 in kent	location1	price	None
2278	basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside london location1 is okay	location1	price	None
2279	there might also be a difference between outer location1 and outer south london	location1	price	None
227	dives : medway , margate , location1 your best bet is a short term let	location1	price	None
2280	adelaide avenue is nearer to ladywell station which has a similar journey time to location1	location1	price	None
2281	i think that great care has been taken in location1 to preserve parks and green areas	location1	price	None
2282	i have lots of mates that live in location1 and they have cool bars and lots of cultural food ( especially indian )	location1	price	None
2283	if so , take the dlr to location1 and enjoy the big shopping mall there	location1	price	None
2284	location1 is very similar , with quite streets with lots of trees , waking up to only the sounds of little birds singing	location1	price	None
2285	i have lived in location1 for 25 years and it ' s now one the most safest places to live	location1	price	None
2286	location1 has become more fashionable recently and is probably the cheapest area to live in	location1	price	Positive
2287	live around location1 it is cheaper	location1	price	Positive
2288	i ' m going to be studying at the qantm college which is at location1 road , near location2	location1	price	None
2289	location1 is full of drunks , nutters and weirdos	location1	price	None
228	location1 is only 40 minutes on the train to location1	location1	price	None
2290	it ' s a very nice locale , pretty much matches the description of what you are looking for , and you can probably find a place round there that is suitably expensive location1 is okay	location1	price	None
2291	i did n't want to pay middle of london hotel prices so i decided to stay in location1 ( which i thought was london because it is london borough of location1 )	location1	price	None
2292	so , yep , definitely location1 as mentioned above	location1	price	None
2293	i live in location1 , herts and a one bed flat is around 700-800 a month , it ' s a nice area too	location1	price	None
2294	my old boss lives in location1 , one of the most expensive and apparently safest parts of london	location1	price	Negative
2295	it ' s difficult to suggest where to live without knowing what you want to be close toare you working in location1	location1	price	None
2296	also , location1 is an option , whats your opinions	location1	price	None
2297	re : i ' ve just moved to location1 , london , from australia	location1	price	None
2298	some areas are very nice and just as expensive if not more expensive than location1	location1	price	Negative
2299	id say have a tube up to location1 and look round on a sunday	location1	price	None
229	the location1 has had this tradition for over 25 years	location1	price	None
22	the only downside is that the railway connections from location1 to london follow slow and often indirect lines	location1	price	None
2300	affordable places in london are mostly in location1	location1	price	Positive
2301	location1 is a trendy , very edgy area with lots of live music venues	location1	price	None
2302	cause every time they get in a taxi they say location1	location1	price	None
2303	i spent 18 months living in location1 , it wasnt the safest of areas	location1	price	None
2304	it is not far from location1 , a gritty inner london area not safe for teenagers , however it is also close to affluent areas and open spaces	location1	price	None
2305	the one in location1 will be ' safer ' 	location1	price	None
2306	sadly i no longer live in london but i ' d probably look at location1 if i was going back	location1	price	None
2307	trains from location1 are very frequent to location2 in 13 minutes with first capital connect	location1	price	None
2308	location1nice family neighbourhood	location1	price	None
2309	i would n't live in location1 , if i could avoid it	location1	price	None
230	location1 is in west london	location1	price	None
2310	there is no way i ' d ever want to live near location1	location1	price	None
2311	map of all london boroughs is here : , you can see where location1 is in relation to everywhere else im from location1 , the east section	location1	price	None
2312	location1 , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown insome of the week day fruit and veg mkt is the bit hugh grant walks along in the film notting hill	location1	price	None
2313	location1 very expensive area , like most cities big and small houses	location1	price	Negative
2314	for the info , i ' ll be living in location1 i ' m currently using ucas	location1	price	None
2315	look round some of the fabtastic museums in location1 use the subway ( underground ) and sight-see	location1	price	None
2316	if you have loads of money , location1 is beautiful but expensive it depends what your budget is , location1 one of the poshest	location1	price	Negative
2317	if i could afford to buy there , i would location1 is one of the most expensive areas in london and there are n't a lot of single people	location1	price	Negative
2318	location1 ai n't cheap though	location1	price	Negative
2319	if you really want action you could even live in location1 for that kind of money	location1	price	Negative
231	i have personally had no major problems while in location1	location1	price	None
2320	defo location1	location1	price	None
2321	however , the whole of the uk is on the same time zonegmt ( location1 mean time )	location1	price	None
2322	however location1 is not the best place to live	location1	price	None
2323	hi , i used to live in location2 which is right next to location1	location1	price	None
2324	the alternative is location1	location1	price	None
2325	location1 has a large asian community but is not sticking out further for its crime rates	location1	price	None
2326	fire location1 shirtless man-to-man clubbing and dancing on a large scale	location1	price	None
2327	ohlocation1 , nr location2 is a bit boho , tho again , ive not been in ages	location1	price	None
2328	most of location1 is safe , i live there myself , but always be aware	location1	price	None
2329	location1 is a great place to live	location1	price	None
232	location1 ( location-north west )cheap location2 rd ( location-north west )fairly central suburb , with the o2 shopping centre	location1	price	None
2330	it ' s close to everything and 5 different tube lines converge at location1 station	location1	price	None
2331	out in the counties for me loads i often travel into london in the early morning or late evening i have seen foxes in the london to location1 maybe once every 3 or 4 weeks	location1	price	None
2332	location1 ' s a very central area close to location1	location1	price	None
2333	speakers corner up near location1 is as far as i am aware still in business on a sunday	location1	price	None
2334	start at location2 or finish what you did n't finish yesterday in location1	location1	price	None
2335	however , me old man was born in haggerston- ( location2 ) , and me other half was born in location1 , and i ai n't sure about them two	location1	price	None
2336	location2 and location1 have lots of flats	location1	price	None
2337	the closest tube stations are , tower hill and location1	location1	price	None
2338	would recommend location1 and its also a big town with lots going on so would be good for finding a job	location1	price	None
2339	everywhere else is working class and rough maybe location2 but to be honest none is great , look north or the river and location1 is a dive , i would know i lived there for 3 years , i am glad i have managed to move before i got killed you need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	location1	price	None
233	) at that time , location1 and richmond became london boroughs	location1	price	None
2340	location1 is much more central , and has many very classy georgian residential properties	location1	price	None
2341	location1 in the east end is a very vibrant area for young hipster types , artists , musicians and people who love foodspecifically indian curry	location1	price	None
2342	for example you could choose to live near location1 where an uncompromisingly nice house would cost you upwards of a million	location1	price	Negative
2343	i honestly have no fear of walking around the location1 on my own at any time	location1	price	None
2344	location1 has many well-educated people living there , mostly having had private education	location1	price	None
2345	location1- a big grassy hill and some ace resturants	location1	price	None
2346	location1 ( location- west )a fair way to central london but a nice suburb with bars and pubs	location1	price	None
2347	location1 se10 , full of pubs clubs and a bit of local history	location1	price	None
2348	location1 is a pretty decent area and links to location2 are excellent	location1	price	None
2349	if you are on the main location1 then it may be noisy	location1	price	None
234	the least environmental impact is to expand location1 as it ' s an established hub with proper transport links	location1	price	None
2350	i believe it is location1	location1	price	None
2351	location1 is a quiet , residential middle-class suburban area in south-west london	location1	price	None
2352	you will not find anywhere near london much cheaper than location1	location1	price	Positive
2353	it is the ancient boundary between location1 and essex and also formed the western boundary of the viking controlled danelaw	location1	price	None
2354	however location1 is abit rough	location1	price	None
2355	i lived in the location1 area for 10 years when i first moved to london and you could have lined all the neighbours up and i would n't have recognised one of them	location1	price	None
2356	as for location1 well , it ' s not the safest of places	location1	price	None
2357	there is just a different feel to location1 , they have some great places to eat , shop , historical sites to visit , plus the heath , its a very affluent area of london and most people would consider it a desirable place to live	location1	price	Negative
2358	there are plenty of nice neighborhoods within a short distance to location1	location1	price	None
2359	see here : all big cities are the same , they all are divided into smaller local councils location1 is a location2 of greater london	location1	price	None
235	location1 has a lot of market stalls selling alternative/punk/goth stuff	location1	price	None
2360	she is n't used to big cities and she is 61 years old first , location1 is fun to wander around if she likes shopping	location1	price	None
2361	could try location1 as well	location1	price	None
2362	if youre into alternative/urban/hipster/indie music/style hang out round location1 ; its painfully hip , ha ha , but i do kinda like it ; its an inevitable destination	location1	price	None
2363	location1 is probably the nicest area in london , but it is bloody expensive	location1	price	Negative
2364	the pop group mud came from location1	location1	price	None
2365	the location1 event was actually moved to location2 , i gather	location1	price	None
2366	location1 ' s busy because there is a lot of traffic using the rotherhithe tunnel	location1	price	None
2367	location1 is a nice area , too , and it ' s not too far from school	location1	price	None
2368	also in the location1 area are museums such as the location1 museum or jack the ripper museum	location1	price	None
2369	i do n't know if their estimates were for the area ( location1 ) or if that ' s university of london ' s estimates	location1	price	None
236	there is location1 village i lived there for a few years and its very nice , expensive but very cheerful	location1	price	Negative
2370	parts of location2 are expensive like location1 but there are still lots on offer	location1	price	Negative
2371	generally , location1 is your best betbut it really depends on your budget	location1	price	None
2372	location1 by the way is not a hot bed of crime	location1	price	None
2373	location1 is out of the question , take my word for it , i tried that one	location1	price	None
2374	if yorue looking for a decent meal , really- head to location1	location1	price	None
2375	it would be worth you looking around location1	location1	price	None
2376	of course location1 is an enormous area with all sorts of areas within it	location1	price	None
2377	location1 is the jewish quarter	location1	price	None
2378	lots of gangs not just from the uk but also jamaica and eastern europe location2a run down area with a few gangs location1been home to gangs for over a hundred years	location1	price	None
2379	by london standards location1 is a cheap area , mostly because it ' s a pretty run down area	location1	price	Positive
237	location1 ' s not on a tube line and it ' s far cheaper than the alternatives	location1	price	Positive
2380	location1 = yawnover hyped , down trodden areacrime is high	location1	price	None
2381	i ' d stay away from location1	location1	price	None
2382	i agree location1 is good	location1	price	None
2383	location1 is really expensive and you wouldnt want to live in the few places you could afford	location1	price	Negative
2384	i ' ve had some recommendations that i stay along bayswater road around the location1 station as it is `` nicer ' ' and `` safer ' '	location1	price	None
2385	some parts around location1 are probably a bit rougher but it is on the central line making it a very very easy commute to bank	location1	price	None
2386	lb location1 is closer to the centre	location1	price	None
2387	ca n't help you with the pub , but there are plenty of `` old fashioned ' ' ones , check the beerintheevening website dunno about tower hamlets , but i applied for a job in location1 quite a few years back now , and for the record , i totally disagree with mrs	location1	price	None
2388	location1 how much money do you have	location1	price	None
2389	i would say location1 but it ' s so expensive	location1	price	Negative
238	location1 is a major tube stop and an easy journey to location2	location1	price	None
2390	you could also look in location1	location1	price	None
2391	a fair number of students live around the broad area of location1	location1	price	None
2392	i ' m afraid location1 has no entertainment and outdoor activeties	location1	price	None
2393	location1 has the empire ( good venue for live music ) and good bars	location1	price	None
2394	location1 market 50 minutes by train and underground	location1	price	None
2395	you might like to try location1 which has fast trains to location2 for the tube too you will still be in london you have answered the question hey , i have recently graduated from warwick , and am planning to move to london in september , with three of my friends	location1	price	None
2396	location1 is right by both of them , just a little further sw	location1	price	None
2397	location1 is pretty much chav central ( no offence , those from location1 )	location1	price	None
2398	location1 is a cute area near st mary ' s college and a huge rugby stadium , so the town is usually pretty lively	location1	price	None
2399	if you want to take risks walk around location1 ( istan ) e	location1	price	None
239	cross over location1 for the tower of london	location1	price	None
23	location1 area will offer you some idea of prices	location1	price	None
2400	that only the postal address has anything to do with surrey , location1 isnt '  even policed by surrey police byt by the met	location1	price	None
2402	paradise i am 22 and live in location1 which i would call southeast london , and so do all of my mates	location1	price	None
2403	places like location1 are just like a village	location1	price	None
2404	personally , i would prefer location1 for its proximity to location2 , a nice part of the thames and richmond park	location1	price	None
2405	location1 as someone else suggested is full of older victorian houses , mostly converted into flats	location1	price	None
2406	alternatively trent park in location1 has a small animal section	location1	price	None
2407	however i do love london and have always lived around the location1 area ( grew up on old kent /road ) and i have personally never felt threatened	location1	price	None
2408	i live in location1 and feel quite safe	location1	price	None
240	i spent over four years studying , living and working in location1 and loved every minute	location1	price	None
2410	the down side is that the northern line is n't the most reliable of transport links and location1 can be very expsensive	location1	price	Negative
2411	have you ever been to location1	location1	price	None
2412	location1 area is probably my favorite part of the area as it has a village like setting	location1	price	None
